GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
1400000US12086000218,12086000218,"Census Tract 2.18, Miami-Dade County, Florida",1358,210,46,35,170,119,513,157,340,98,100,58,105,62,84,48,727,158,0,13,81,75,258,99,249,87,79,54,44,38,16,20,247,97,11,18,0,13,109,72,55,44,17,21,46,37,9,13,348,107,23,21,89,69,130,78,28,23,4,7,15,22,59,57,12,19,12,19,0,13,0,13,0,13,0,13,0,13,0,13,24,24,0,13,0,13,16,20,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086000219,12086000219,"Census Tract 2.19, Miami-Dade County, Florida",1967,260,188,139,119,90,868,214,275,112,233,120,148,110,136,70,1324,289,121,133,84,82,625,208,187,77,120,76,88,98,99,81,110,79,30,34,0,13,18,27,32,49,25,37,0,13,5,17,277,121,37,39,18,30,97,61,17,19,88,84,20,32,0,13,92,85,0,13,17,28,75,83,0,13,0,13,0,13,0,13,60,60,0,13,0,13,21,34,39,50,0,13,0,13,0,13,104,93,0,13,0,13,32,49,0,13,0,13,40,45,32,34
1400000US12086000220,12086000220,"Census Tract 2.20, Miami-Dade County, Florida",2178,416,38,49,263,138,882,245,540,151,196,75,217,203,42,26,1332,261,15,26,141,90,580,241,366,115,134,74,69,64,27,22,282,131,23,43,41,39,135,85,67,62,16,18,0,19,0,19,415,219,0,19,47,57,127,83,32,38,46,51,148,200,15,17,101,124,0,19,34,54,17,27,50,69,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,48,48,0,19,0,19,23,30,25,38,0,19,0,19,0,19
1400000US12086000301,12086000301,"Census Tract 3.01, Miami-Dade County, Florida",2860,395,29,33,265,157,1111,363,934,182,235,113,110,62,176,115,2044,348,0,19,156,125,929,324,588,156,177,99,64,56,130,101,342,170,29,33,20,30,65,87,194,142,12,21,10,15,12,18,382,205,0,19,89,79,81,109,96,88,46,59,36,45,34,53,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,13,23,0,19,0,19,0,19,13,23,0,19,0,19,0,19,79,85,0,19,0,19,36,59,43,66,0,19,0,19,0,19
1400000US12086000302,12086000302,"Census Tract 3.02, Miami-Dade County, Florida",1246,213,0,13,207,84,472,173,357,114,127,60,64,36,19,21,1019,179,0,13,190,84,389,146,294,103,91,47,42,28,13,19,171,95,0,13,0,13,83,64,46,40,29,34,13,22,0,13,23,23,0,13,11,20,0,13,0,13,0,13,6,10,6,10,17,19,0,13,6,9,0,13,4,7,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,21,0,13,0,13,0,13,13,20,0,13,3,7,0,13
1400000US12086000305,12086000305,"Census Tract 3.05, Miami-Dade County, Florida",2890,390,101,85,248,124,1432,340,614,203,353,147,114,70,28,34,2017,331,39,62,200,119,995,240,374,172,310,145,71,58,28,34,421,283,0,19,48,59,254,201,76,78,43,42,0,19,0,19,313,123,62,66,0,19,91,70,128,95,0,19,32,40,0,19,36,58,0,19,0,19,0,19,36,58,0,19,0,19,0,19,11,17,0,19,0,19,0,19,0,19,0,19,11,17,0,19,92,84,0,19,0,19,92,84,0,19,0,19,0,19,0,19
1400000US12086000306,12086000306,"Census Tract 3.06, Miami-Dade County, Florida",2085,324,18,28,229,126,900,188,527,148,223,96,129,83,59,54,1259,253,18,28,149,91,554,148,337,124,108,66,48,33,45,43,334,167,0,19,37,57,170,80,74,60,20,23,33,52,0,19,324,131,0,19,43,46,121,72,41,38,71,51,48,47,0,19,79,58,0,19,0,19,39,36,26,33,0,19,0,19,14,23,24,30,0,19,0,19,0,19,0,19,24,30,0,19,0,19,65,40,0,19,0,19,16,26,49,41,0,19,0,19,0,19
1400000US12086000307,12086000307,"Census Tract 3.07, Miami-Dade County, Florida",2071,336,61,76,187,104,791,213,640,191,235,89,34,33,123,79,1711,294,50,76,95,87,651,191,558,175,219,83,34,33,104,75,268,123,11,17,53,50,140,107,64,47,0,13,0,13,0,13,54,70,0,13,31,55,0,13,18,26,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,20,0,13,8,20,0,13,0,13,0,13,0,13,0,13,30,32,0,13,0,13,0,13,0,13,11,19,0,13,19,28
1400000US12086000308,12086000308,"Census Tract 3.08, Miami-Dade County, Florida",2715,447,135,113,278,126,1130,282,559,155,260,109,253,87,100,54,2070,381,0,19,191,89,955,275,417,139,207,99,221,82,79,47,265,125,13,19,4,9,116,96,56,50,23,28,32,39,21,26,239,163,113,106,73,95,28,44,22,33,3,8,0,19,0,19,39,40,5,10,10,16,0,19,24,30,0,19,0,19,0,19,42,45,0,19,0,19,0,19,34,43,8,13,0,19,0,19,60,88,4,8,0,19,31,54,6,11,19,32,0,19,0,19
1400000US12086000402,12086000402,"Census Tract 4.02, Miami-Dade County, Florida",1005,271,40,52,74,62,517,152,251,124,64,39,57,49,2,9,840,255,40,52,30,40,437,165,221,111,64,39,46,44,2,9,48,39,0,13,15,25,0,13,22,30,0,13,11,19,0,13,116,93,0,13,29,43,79,55,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,1,3,0,13,0,13,0,13,0,13
1400000US12086000403,12086000403,"Census Tract 4.03, Miami-Dade County, Florida",2363,485,85,115,147,163,1147,333,537,245,302,168,92,63,53,42,1748,384,85,115,0,19,812,272,438,232,302,168,74,56,37,35,209,142,0,19,0,19,182,135,27,44,0,19,0,19,0,19,196,174,0,19,98,148,69,79,13,21,0,19,0,19,16,25,67,86,0,19,0,19,67,86,0,19,0,19,0,19,0,19,77,89,0,19,49,77,17,29,11,19,0,19,0,19,0,19,66,83,0,19,0,19,0,19,48,78,0,19,18,28,0,19
1400000US12086000404,12086000404,"Census Tract 4.04, Miami-Dade County, Florida",2326,486,23,28,142,115,1000,345,740,173,218,143,163,109,40,38,1885,545,8,13,91,85,874,319,627,227,208,143,58,47,19,28,194,113,15,25,38,53,102,89,0,19,0,19,27,35,12,13,141,114,0,19,13,25,24,29,34,40,0,19,61,89,9,15,79,98,0,19,0,19,0,19,79,98,0,19,0,19,0,19,27,39,0,19,0,19,0,19,0,19,10,20,17,32,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000405,12086000405,"Census Tract 4.05, Miami-Dade County, Florida",1925,295,17,22,279,109,849,220,442,111,193,97,102,69,43,44,1390,254,4,8,225,111,657,192,303,103,86,65,72,62,43,44,309,160,0,13,28,37,114,63,102,57,51,45,14,21,0,13,103,69,0,13,26,33,17,29,0,13,44,52,16,23,0,13,21,24,0,13,0,13,0,13,21,24,0,13,0,13,0,13,86,68,13,21,0,13,61,60,0,13,12,20,0,13,0,13,16,25,0,13,0,13,0,13,16,25,0,13,0,13,0,13
1400000US12086000408,12086000408,"Census Tract 4.08, Miami-Dade County, Florida",1421,307,27,31,93,64,661,213,357,153,141,84,62,58,80,45,1093,246,27,31,73,58,445,132,333,151,119,73,41,41,55,41,73,54,0,19,16,28,0,19,10,16,22,38,0,19,25,28,236,184,0,19,2,4,199,177,14,22,0,19,21,34,0,19,19,27,0,19,2,5,17,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000409,12086000409,"Census Tract 4.09, Miami-Dade County, Florida",1808,294,83,108,235,136,710,216,525,181,209,115,39,36,7,12,1480,271,57,70,200,126,651,213,381,170,145,111,39,36,7,12,99,108,26,47,31,54,25,28,17,26,0,13,0,13,0,13,154,112,0,13,4,15,26,35,90,78,34,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,75,72,0,13,0,13,8,15,37,42,30,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086000410,12086000410,"Census Tract 4.10, Miami-Dade County, Florida",2183,340,56,60,334,162,1003,260,314,132,188,101,262,126,26,33,1636,346,14,23,189,138,802,251,314,132,138,85,172,132,7,18,168,116,8,15,71,69,51,71,0,19,22,32,6,13,10,18,297,136,0,19,74,98,102,78,0,19,28,29,84,49,9,17,75,81,34,54,0,19,41,64,0,19,0,19,0,19,0,19,7,73,0,19,0,19,7,73,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000411,12086000411,"Census Tract 4.11, Miami-Dade County, Florida",2536,445,65,53,334,162,1253,319,590,248,96,72,147,96,51,34,1740,399,20,31,240,148,959,296,315,171,73,59,82,72,51,34,268,137,13,22,6,21,123,103,95,69,0,19,31,47,0,19,436,197,32,35,71,54,141,78,135,122,23,30,34,39,0,19,13,22,0,19,0,19,13,22,0,19,0,19,0,19,0,19,45,73,0,19,0,19,0,19,45,73,0,19,0,19,0,19,34,39,0,19,17,28,17,27,0,19,0,19,0,19,0,19
1400000US12086000412,12086000412,"Census Tract 4.12, Miami-Dade County, Florida",2585,595,31,38,324,166,1126,399,710,153,242,143,140,96,12,20,1812,345,31,38,276,162,658,240,550,143,150,119,135,95,12,20,455,287,0,19,48,59,209,168,106,89,92,79,0,19,0,19,253,180,0,19,0,19,211,164,42,66,0,19,0,19,0,19,48,53,0,19,0,19,48,53,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,17,25,0,19,0,19,0,19,12,21,0,19,5,14,0,19
1400000US12086000413,12086000413,"Census Tract 4.13, Miami-Dade County, Florida",1691,426,24,30,114,81,871,278,311,138,223,133,82,61,66,48,1308,442,24,30,43,50,698,280,228,142,194,132,75,60,46,46,265,131,0,13,71,66,90,71,57,42,29,29,7,12,11,18,58,54,0,13,0,13,23,36,26,40,0,13,0,13,9,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,51,0,13,0,13,39,51,0,13,0,13,0,13,0,13,21,33,0,13,0,13,21,33,0,13,0,13,0,13,0,13
1400000US12086000414,12086000414,"Census Tract 4.14, Miami-Dade County, Florida",1652,270,0,13,246,101,954,263,313,110,67,47,59,46,13,15,1141,271,0,13,128,98,654,230,269,112,48,38,35,37,7,11,136,86,0,13,0,13,107,76,29,28,0,13,0,13,0,13,230,108,0,13,73,60,114,83,7,12,19,22,11,19,6,10,33,33,0,13,0,13,25,30,8,13,0,13,0,13,0,13,50,61,0,13,17,29,33,52,0,13,0,13,0,13,0,13,62,57,0,13,28,45,21,31,0,13,0,13,13,16,0,13
1400000US12086000501,12086000501,"Census Tract 5.01, Miami-Dade County, Florida",2803,371,54,39,328,113,1374,295,606,160,286,134,86,66,69,45,2262,361,41,36,199,92,1133,278,540,150,243,132,50,50,56,42,215,109,3,7,65,61,130,94,0,19,10,16,0,19,7,11,100,65,0,19,15,24,18,25,28,42,17,26,16,17,6,10,66,44,10,16,47,34,9,14,0,19,0,19,0,19,0,19,108,78,0,19,0,19,82,67,10,16,16,27,0,19,0,19,52,55,0,19,2,5,2,5,28,42,0,19,20,33,0,19
1400000US12086000503,12086000503,"Census Tract 5.03, Miami-Dade County, Florida",2421,442,82,94,181,122,1228,385,377,154,387,175,135,101,31,34,2094,370,82,94,100,73,1108,347,369,157,338,159,81,78,16,25,164,187,0,19,55,63,76,123,8,25,19,31,6,16,0,19,37,42,0,19,0,19,0,19,0,19,0,19,22,35,15,24,67,64,0,19,6,20,44,49,0,19,17,31,0,19,0,19,59,50,0,19,20,33,0,19,0,19,13,20,26,42,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000504,12086000504,"Census Tract 5.04, Miami-Dade County, Florida",1593,294,9,14,167,142,640,212,406,133,173,157,104,81,94,56,1377,239,9,14,161,142,576,183,304,105,173,157,68,55,86,53,95,86,0,13,6,10,0,13,45,59,0,13,36,60,8,13,22,37,0,13,0,13,22,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,1,3,0,13,0,13,0,13,0,13,98,107,0,13,0,13,41,66,57,83,0,13,0,13,0,13
1400000US12086000505,12086000505,"Census Tract 5.05, Miami-Dade County, Florida",2356,430,56,52,265,146,1164,263,397,166,172,108,183,90,119,75,1916,371,0,19,240,134,899,220,316,150,172,108,170,88,119,75,223,113,14,23,25,29,108,75,63,56,0,19,13,20,0,19,31,49,31,49,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,82,108,11,18,0,19,71,107,0,19,0,19,0,19,0,19,104,75,0,19,0,19,86,73,18,22,0,19,0,19,0,19
1400000US12086000601,12086000601,"Census Tract 6.01, Miami-Dade County, Florida",1935,309,26,31,280,124,850,246,341,109,108,67,203,108,127,75,1682,279,14,24,241,120,765,210,299,109,84,55,166,98,113,71,100,81,12,20,39,42,5,8,37,34,0,19,7,11,0,19,22,25,0,19,0,19,0,19,0,19,0,19,8,10,14,22,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,7,12,0,19,0,19,0,19,0,19,0,19,7,12,0,19,124,134,0,19,0,19,80,120,5,8,24,38,15,24,0,19
1400000US12086000602,12086000602,"Census Tract 6.02, Miami-Dade County, Florida",1918,322,0,13,157,121,1035,249,421,113,79,50,99,56,127,64,1476,308,0,13,128,114,760,225,376,118,71,48,68,47,73,43,224,103,0,13,18,21,115,82,37,39,0,13,0,13,54,46,31,41,0,13,0,13,0,13,0,13,0,13,31,41,0,13,60,93,0,13,0,13,60,93,0,13,0,13,0,13,0,13,68,62,0,13,11,19,41,50,8,12,8,14,0,13,0,13,59,78,0,13,0,13,59,78,0,13,0,13,0,13,0,13
1400000US12086000603,12086000603,"Census Tract 6.03, Miami-Dade County, Florida",2410,336,27,32,188,79,1218,233,525,129,229,91,150,72,73,45,1967,288,27,32,165,84,947,211,491,127,198,82,79,64,60,41,198,113,0,19,23,32,114,88,0,19,31,40,17,26,13,16,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,38,40,0,19,0,19,38,40,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,207,91,0,19,0,19,119,59,34,39,0,19,54,56,0,19
1400000US12086000604,12086000604,"Census Tract 6.04, Miami-Dade County, Florida",2564,331,10,16,141,103,1139,220,878,212,241,127,100,46,55,36,2153,338,10,16,141,103,929,218,737,193,196,125,93,44,47,34,93,69,0,19,0,19,36,48,40,39,9,14,0,19,8,12,10,23,0,19,0,19,10,23,0,19,0,19,0,19,0,19,32,40,0,19,0,19,9,15,23,38,0,19,0,19,0,19,12,18,0,19,0,19,0,19,12,18,0,19,0,19,0,19,264,131,0,19,0,19,155,95,66,65,36,42,7,12,0,19
1400000US12086000605,12086000605,"Census Tract 6.05, Miami-Dade County, Florida",1953,265,68,53,161,101,953,196,568,167,139,61,41,35,23,32,1417,221,68,53,126,97,734,154,314,115,130,61,22,28,23,32,245,132,0,13,35,45,56,67,126,78,9,15,19,22,0,13,19,31,0,13,0,13,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,37,0,13,0,13,0,13,22,37,0,13,0,13,0,13,250,163,0,13,0,13,144,101,106,97,0,13,0,13,0,13
1400000US12086000607,12086000607,"Census Tract 6.07, Miami-Dade County, Florida",2071,297,34,40,141,67,983,219,567,184,201,81,77,51,68,48,1656,295,12,18,70,54,864,212,444,181,192,81,42,40,32,31,292,143,22,36,71,57,72,63,72,70,9,16,35,30,11,19,50,41,0,13,0,13,11,17,20,31,0,13,0,13,19,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,73,56,0,13,0,13,36,43,31,37,0,13,0,13,6,10
1400000US12086000608,12086000608,"Census Tract 6.08, Miami-Dade County, Florida",2851,484,58,56,234,119,1407,399,609,186,198,102,134,103,211,115,2313,490,42,49,219,118,1111,404,553,182,176,99,80,87,132,89,62,54,0,19,0,19,40,46,0,19,22,34,0,19,0,19,104,92,16,25,0,19,80,88,8,14,0,19,0,19,0,19,77,73,0,19,0,19,22,37,0,19,0,19,0,19,55,65,25,28,0,19,15,23,0,19,10,16,0,19,0,19,0,19,270,166,0,19,0,19,154,134,38,46,0,19,54,62,24,37
1400000US12086000705,12086000705,"Census Tract 7.05, Miami-Dade County, Florida",2264,398,4,8,506,200,764,264,613,183,163,91,71,56,143,90,1718,391,0,13,291,152,693,262,400,151,142,84,62,58,130,90,118,96,0,13,10,15,38,60,54,57,0,13,3,7,13,19,23,21,0,13,0,13,0,13,19,22,4,7,0,13,0,13,163,123,0,13,133,118,19,29,11,18,0,13,0,13,0,13,97,78,4,8,0,13,0,13,76,76,17,26,0,13,0,13,145,141,0,13,72,117,14,25,53,70,0,13,6,12,0,13
1400000US12086000706,12086000706,"Census Tract 7.06, Miami-Dade County, Florida",3152,411,44,53,350,140,1313,268,906,255,236,136,171,121,132,110,2327,342,14,23,350,140,1028,213,596,187,106,78,124,109,109,104,400,174,0,19,0,19,121,92,227,136,11,19,18,28,23,36,134,108,30,47,0,19,31,50,0,19,44,70,29,46,0,19,76,88,0,19,0,19,28,46,0,19,48,75,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,215,156,0,19,0,19,105,93,83,65,27,42,0,19,0,19
1400000US12086000707,12086000707,"Census Tract 7.07, Miami-Dade County, Florida",3492,434,81,60,277,144,1559,320,908,229,209,103,232,108,226,87,2947,398,40,39,225,138,1274,311,840,229,177,96,189,95,202,84,267,121,41,45,43,37,137,84,14,21,15,16,9,14,8,13,65,51,0,19,0,19,12,19,27,31,17,27,9,14,0,19,8,14,0,19,0,19,0,19,0,19,0,19,8,14,0,19,36,40,0,19,9,15,18,29,0,19,0,19,9,15,0,19,169,102,0,19,0,19,118,91,27,34,0,19,8,12,16,26
1400000US12086000708,12086000708,"Census Tract 7.08, Miami-Dade County, Florida",3307,528,104,88,431,214,1370,341,899,310,261,164,179,127,63,50,2538,403,104,88,335,135,1116,351,660,231,93,85,179,127,51,46,436,206,0,19,96,171,147,100,82,69,99,81,0,19,12,26,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,101,138,0,19,0,19,64,103,37,61,0,19,0,19,0,19,28,66,0,19,0,19,28,66,0,19,0,19,0,19,0,19,204,264,0,19,0,19,15,28,120,173,69,92,0,19,0,19
1400000US12086000709,12086000709,"Census Tract 7.09, Miami-Dade County, Florida",2722,490,35,59,339,166,1051,245,915,264,223,151,82,96,77,63,1984,513,35,59,253,167,818,224,637,246,108,110,82,96,51,57,256,133,0,19,70,63,19,31,88,82,53,54,0,19,26,29,62,86,0,19,0,19,0,19,0,19,62,86,0,19,0,19,42,66,0,19,0,19,0,19,42,66,0,19,0,19,0,19,43,67,0,19,0,19,43,67,0,19,0,19,0,19,0,19,335,213,0,19,16,26,171,142,148,100,0,19,0,19,0,19
1400000US12086000710,12086000710,"Census Tract 7.10, Miami-Dade County, Florida",2188,403,0,19,313,155,834,292,592,182,111,79,202,113,136,97,1565,389,0,19,227,138,659,240,379,162,83,80,142,109,75,81,193,120,0,19,20,30,93,88,0,19,9,19,39,53,32,49,30,46,0,19,2,5,28,45,0,19,0,19,0,19,0,19,117,105,0,19,64,93,0,19,24,39,0,19,0,19,29,35,9,16,0,19,0,19,0,19,0,19,9,16,0,19,0,19,274,136,0,19,0,19,54,62,189,110,10,16,21,35,0,19
1400000US12086000711,12086000711,"Census Tract 7.11, Miami-Dade County, Florida",1889,318,55,48,220,110,679,190,625,174,139,76,106,61,65,37,1301,282,37,40,213,109,536,168,336,129,105,70,42,30,32,22,284,175,18,28,7,12,74,67,119,107,0,19,56,54,10,16,63,51,0,19,0,19,12,19,29,40,14,23,0,19,8,13,56,53,0,19,0,19,21,34,15,23,20,31,0,19,0,19,23,29,0,19,0,19,0,19,15,26,0,19,8,12,0,19,162,73,0,19,0,19,36,42,111,59,0,19,0,19,15,23
1400000US12086000712,12086000712,"Census Tract 7.12, Miami-Dade County, Florida",950,141,3,6,30,31,429,116,263,98,57,44,85,44,83,52,646,122,3,6,30,31,309,93,138,58,50,40,71,41,45,32,64,60,0,13,0,13,39,53,16,24,0,13,0,13,9,11,63,59,0,13,0,13,24,27,0,13,0,13,10,15,29,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,5,0,13,0,13,2,5,0,13,0,13,0,13,0,13,175,93,0,13,0,13,55,34,109,84,7,12,4,7,0,13
1400000US12086000804,12086000804,"Census Tract 8.04, Miami-Dade County, Florida",2046,332,90,60,101,63,900,188,555,179,141,73,190,88,69,45,1577,290,50,42,62,54,724,181,436,127,110,65,134,74,61,36,204,118,17,23,16,19,69,59,102,87,0,13,0,13,0,13,85,62,23,35,13,22,7,12,8,12,26,28,8,15,0,13,10,15,0,13,10,15,0,13,0,13,0,13,0,13,0,13,13,18,0,13,0,13,0,13,0,13,5,11,0,13,8,15,157,75,0,13,0,13,100,63,9,15,0,13,48,45,0,13
1400000US12086000805,12086000805,"Census Tract 8.05, Miami-Dade County, Florida",2665,350,59,55,254,89,1120,279,747,202,262,121,128,67,95,49,2084,316,0,19,208,88,984,257,564,181,166,84,67,51,95,49,268,100,59,55,5,10,110,66,61,41,6,10,27,32,0,19,63,55,0,19,12,20,15,25,15,26,0,19,21,19,0,19,66,74,0,19,8,20,0,19,11,18,47,71,0,19,0,19,20,33,0,19,0,19,0,19,20,33,0,19,0,19,0,19,164,99,0,19,21,33,11,19,76,66,43,51,13,22,0,19
1400000US12086000806,12086000806,"Census Tract 8.06, Miami-Dade County, Florida",1981,304,20,33,128,80,858,177,625,212,178,97,92,68,80,50,1458,270,20,33,114,77,685,184,433,188,106,63,31,33,69,46,139,83,0,13,0,13,62,44,67,67,0,13,10,15,0,13,138,108,0,13,14,24,43,52,17,27,31,48,33,52,0,13,96,82,0,13,0,13,33,53,59,64,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,150,81,0,13,0,13,35,39,49,57,37,59,18,28,11,16
1400000US12086000807,12086000807,"Census Tract 8.07, Miami-Dade County, Florida",1410,242,27,36,81,58,683,190,422,121,68,50,69,56,60,44,990,191,27,36,81,58,483,184,252,99,42,39,58,54,47,35,79,63,0,13,0,13,41,44,33,35,5,8,0,13,0,13,60,72,0,13,0,13,10,16,50,70,0,13,0,13,0,13,20,28,0,13,0,13,0,13,0,13,9,22,11,17,0,13,13,21,0,13,0,13,0,13,0,13,0,13,0,13,13,21,248,127,0,13,0,13,149,107,87,61,12,20,0,13,0,13
1400000US12086000808,12086000808,"Census Tract 8.08, Miami-Dade County, Florida",1704,323,44,49,39,35,849,215,449,174,125,70,70,59,128,69,1502,316,44,49,39,35,794,208,356,151,90,58,70,59,109,70,56,56,0,13,0,13,49,55,0,13,0,13,0,13,7,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,62,0,13,0,13,0,13,39,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,107,75,0,13,0,13,6,10,54,63,35,33,0,13,12,19
1400000US12086000901,12086000901,"Census Tract 9.01, Miami-Dade County, Florida",3438,563,112,92,322,174,1355,454,846,218,305,125,275,153,223,150,2921,538,50,61,291,177,1119,454,777,218,228,103,235,151,221,149,313,174,45,54,0,19,147,107,20,30,61,55,40,53,0,19,145,116,17,26,29,44,50,59,49,58,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,59,52,0,19,2,6,39,45,0,19,16,25,0,19,2,5
1400000US12086000902,12086000902,"Census Tract 9.02, Miami-Dade County, Florida",2566,373,32,33,257,128,1180,303,712,160,158,98,105,72,122,75,2080,369,32,33,206,123,897,242,572,155,151,98,105,72,117,75,243,118,0,19,19,28,164,94,55,40,0,19,0,19,5,8,88,80,0,19,0,19,68,77,13,15,7,11,0,19,0,19,57,91,0,19,32,51,0,19,25,40,0,19,0,19,0,19,14,21,0,19,0,19,9,13,5,8,0,19,0,19,0,19,84,73,0,19,0,19,42,67,42,31,0,19,0,19,0,19
1400000US12086000903,12086000903,"Census Tract 9.03, Miami-Dade County, Florida",1029,178,12,28,78,62,499,130,149,56,178,87,98,68,15,19,714,164,0,13,46,57,328,125,123,51,158,84,44,32,15,19,109,73,0,13,32,27,59,51,0,13,12,13,6,8,0,13,170,88,12,28,0,13,98,54,12,14,0,13,48,61,0,13,18,31,0,13,0,13,0,13,10,22,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,17,0,13,0,13,14,15,4,7,0,13,0,13,0,13
1400000US12086001002,12086001002,"Census Tract 10.02, Miami-Dade County, Florida",2119,478,17,38,176,112,894,341,581,227,212,130,148,108,91,67,1748,496,17,38,149,104,666,367,509,240,192,127,148,108,67,51,151,149,0,19,0,19,97,111,10,19,20,34,0,19,24,39,168,133,0,19,27,45,79,97,62,84,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,52,84,0,19,0,19,52,84,0,19,0,19,0,19,0,19
1400000US12086001003,12086001003,"Census Tract 10.03, Miami-Dade County, Florida",1819,330,36,44,100,70,806,261,565,147,154,73,103,63,55,53,1498,342,36,44,71,70,673,265,472,140,120,62,91,64,35,48,101,77,0,13,10,16,67,66,18,30,6,9,0,13,0,13,150,83,0,13,19,28,45,53,40,39,28,40,12,15,6,10,37,41,0,13,0,13,14,23,23,35,0,13,0,13,0,13,33,34,0,13,0,13,7,13,12,19,0,13,0,13,14,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
